StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,safety-score,pol-score,politician,police
2021-02-09 12:19:21,2021-02-09 12:20:09,0,96.76.45.113,100,48,1,2021-02-09 12:20:12,R_2wo7OZ01JkRDoRB,,,,,47.738006591796875,-117.25569915771484375,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 12:20:35,2021-02-09 12:21:54,0,216.66.115.34,100,78,1,2021-02-09 12:21:54,R_8ueznBwc4ppUTwB,,,,,43.2884063720703125,-72.6038970947265625,anonymous,EN,1,1,4,1,trump,y
2021-02-09 12:20:29,2021-02-09 12:21:55,0,173.67.36.243,100,85,1,2021-02-09 12:21:55,R_41jMqh2K3StAlih,,,,,39.41009521484375,-76.599700927734375,anonymous,EN,1,1,5,1,trump,n
2021-02-09 12:20:27,2021-02-09 12:22:21,0,69.123.202.111,100,113,1,2021-02-09 12:22:21,R_1MY65lzHtVKZ9Ws,,,,,41.12249755859375,-73.44249725341796875,anonymous,EN,1,1,4,2,neutral,n
2021-02-09 12:21:38,2021-02-09 12:22:45,0,65.130.181.106,100,66,1,2021-02-09 12:22:45,R_1pVD3Hq7FD3hBSV,,,,,40.6750946044921875,-111.81659698486328125,anonymous,EN,1,1,6,1,trump,n
2021-02-09 12:22:26,2021-02-09 12:23:28,0,73.186.41.141,100,61,1,2021-02-09 12:23:28,R_1Pd5j6G0AN0f84i,,,,,42.8574981689453125,-72.59400177001953125,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 12:22:37,2021-02-09 12:25:18,0,104.229.3.44,100,161,1,2021-02-09 12:25:18,R_73cJsJjlRshcVaN,,,,,42.67010498046875,-73.77539825439453125,anonymous,EN,1,1,4,1,biden,n
2021-02-09 12:24:49,2021-02-09 12:25:31,0,174.251.65.46,100,41,1,2021-02-09 12:25:31,R_1oA1JhY23TbLMHL,,,,,40.700897216796875,-73.94609832763671875,anonymous,EN,1,1,1,1,trump,y
2021-02-09 12:25:53,2021-02-09 12:26:47,0,98.221.190.42,100,53,1,2021-02-09 12:26:47,R_2wdeHsNAK0YcSpe,,,,,39.8450927734375,-74.2021026611328125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 12:21:43,2021-02-09 12:28:42,0,144.121.36.209,100,418,1,2021-02-09 12:28:42,R_xn31FIQPDF6T9mN,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,1,1,neutral,y
2021-02-09 12:28:08,2021-02-09 12:28:44,0,100.36.252.12,100,36,1,2021-02-09 12:28:44,R_2t58ifg8lsM4OG6,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,1,1,5,2,neutral,n
2021-02-09 12:29:43,2021-02-09 12:30:21,0,67.248.250.105,100,37,1,2021-02-09 12:30:21,R_0cWFKjMoP979H45,,,,,42.811492919921875,-73.864898681640625,anonymous,EN,1,1,1,1,trump,y
2021-02-09 12:28:54,2021-02-09 12:30:56,0,71.62.4.99,100,121,1,2021-02-09 12:30:56,R_10AUIlgecfxrXO0,,,,,37.671905517578125,-77.325897216796875,anonymous,EN,1,1,6,8,biden,n
2021-02-09 12:30:30,2021-02-09 12:31:23,0,70.23.18.197,100,52,1,2021-02-09 12:31:24,R_2Vf5AjJAHaP94yM,,,,,40.9355010986328125,-73.7602996826171875,anonymous,EN,1,1,7,1,biden,y
2021-02-09 12:29:48,2021-02-09 12:31:36,0,47.215.136.180,100,108,1,2021-02-09 12:31:36,R_10I6Af1cq2fPE4o,,,,,35.18719482421875,-111.65959930419921875,anonymous,EN,1,1,1,1,trump,n
2021-02-09 12:31:31,2021-02-09 12:32:01,0,172.56.39.196,100,30,1,2021-02-09 12:32:02,R_3FLJLctaPrJ114Q,,,,,37.6735992431640625,-122.09439849853515625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 12:32:09,2021-02-09 12:32:53,0,104.3.13.178,100,43,1,2021-02-09 12:32:54,R_3KqP1ZyRriRCzrq,,,,,38.263397216796875,-85.67299652099609375,anonymous,EN,1,1,4,2,neutral,n
2021-02-09 12:31:31,2021-02-09 12:32:54,0,24.228.155.117,100,82,1,2021-02-09 12:32:55,R_0OKcaRMSHUXhu0h,,,,,41.19970703125,-73.43430328369140625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 12:32:34,2021-02-09 12:33:15,0,24.34.141.206,100,41,1,2021-02-09 12:33:16,R_dgoaqWwzkULygs9,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,1,1,6,1,trump,y
2021-02-09 12:31:11,2021-02-09 12:34:41,0,108.30.245.72,100,209,1,2021-02-09 12:34:41,R_1Le7tZHdgRxqv8D,,,,,41.0325927734375,-73.7621002197265625,anonymous,EN,1,1,5,2,neutral,y
2021-02-09 12:36:12,2021-02-09 12:36:57,0,174.197.137.235,100,45,1,2021-02-09 12:36:58,R_2bQtlylAU8JK69S,,,,,40.6446075439453125,-73.97429656982421875,anonymous,EN,1,1,4,2,trump,y
2021-02-09 12:36:21,2021-02-09 12:36:58,0,99.43.37.22,100,37,1,2021-02-09 12:36:59,R_2ALIwnWs3TEQgo4,,,,,39.643798828125,-84.1743011474609375,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 12:33:15,2021-02-09 12:37:16,0,24.60.112.77,100,240,1,2021-02-09 12:37:16,R_2XiDblmOomtPcNR,,,,,42.2339935302734375,-72.58300018310546875,anonymous,EN,1,1,6,1,biden,y
2021-02-09 12:37:32,2021-02-09 12:38:11,0,184.60.73.41,100,39,1,2021-02-09 12:38:11,R_3Gq9F7uojGFnXi2,,,,,34.3385009765625,-84.3740997314453125,anonymous,EN,1,1,3,1,trump,n
2021-02-09 12:42:03,2021-02-09 12:43:49,0,73.133.139.7,100,105,1,2021-02-09 12:43:49,R_qW2qOjStWMZNPGN,,,,,38.8217926025390625,-77.0531005859375,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 12:44:13,2021-02-09 12:45:24,0,24.118.212.65,100,70,1,2021-02-09 12:45:24,R_1kFa7ned1YPYCo5,,,,,45.076904296875,-93.13719940185546875,anonymous,EN,1,1,6,1,biden,n
2021-02-09 12:45:33,2021-02-09 12:46:25,0,209.6.94.192,100,51,1,2021-02-09 12:46:26,R_1GQzVF5I2jep8Vp,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,1,1,2,1,trump,n
2021-02-09 12:45:19,2021-02-09 12:46:30,0,108.49.72.144,100,71,1,2021-02-09 12:46:30,R_Rsq16NIvNQuw3Ch,,,,,42.3822021484375,-71.42749786376953125,anonymous,EN,1,1,7,1,biden,y
2021-02-09 12:45:46,2021-02-09 12:46:40,0,174.244.118.95,100,53,1,2021-02-09 12:46:40,R_2rJwMICOCZtlz4v,,,,,42.44940185546875,-74.126800537109375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 12:45:46,2021-02-09 12:46:52,0,50.198.118.73,100,66,1,2021-02-09 12:46:52,R_301TieTSJunXRmF,,,,,44.506805419921875,-73.08840179443359375,anonymous,EN,1,1,4,2,neutral,y
2021-02-09 12:46:35,2021-02-09 12:47:17,0,108.52.121.158,100,42,1,2021-02-09 12:47:18,R_2TMjYXWolBBjqM9,,,,,39.9792022705078125,-75.127899169921875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 12:55:50,2021-02-09 12:58:53,0,72.68.117.40,100,183,1,2021-02-09 12:58:53,R_RJP6nRKzt5NL6Uh,,,,,40.71820068359375,-74.04759979248046875,anonymous,EN,1,1,6,1,biden,y
2021-02-09 12:58:38,2021-02-09 12:59:50,0,108.28.163.115,100,71,1,2021-02-09 12:59:50,R_2zkZUy0TGhT4Ms3,,,,,39.0679931640625,-76.9933013916015625,anonymous,EN,1,1,5,1,biden,n
2021-02-09 13:00:06,2021-02-09 13:01:11,0,216.193.143.121,100,64,1,2021-02-09 13:01:11,R_UyChWlTH4Yv7QJ3,,,,,42.129302978515625,-72.752197265625,anonymous,EN,1,1,4,2,trump,n
2021-02-09 13:01:58,2021-02-09 13:02:45,0,174.228.135.140,100,47,1,2021-02-09 13:02:45,R_22xK5UjiWoffsQu,,,,,27.946197509765625,-82.46070098876953125,anonymous,EN,1,1,4,1,trump,y
2021-02-09 13:02:18,2021-02-09 13:03:26,0,73.253.109.109,100,67,1,2021-02-09 13:03:26,R_1GVxn9sXUBoRQMw,,,,,42.456695556640625,-71.37470245361328125,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 13:04:00,2021-02-09 13:05:51,0,72.230.73.239,100,111,1,2021-02-09 13:05:51,R_vVLAnTy5AEM8QXn,,,,,43.04510498046875,-76.17389678955078125,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 13:04:57,2021-02-09 13:05:57,0,67.245.243.61,100,59,1,2021-02-09 13:05:57,R_2AZnTWs6raA1WJ4,,,,,40.679901123046875,-74.00279998779296875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 13:09:07,2021-02-09 13:09:51,0,72.79.53.182,100,44,1,2021-02-09 13:09:51,R_3h0eZOdGO3YghpO,,,,,40.735504150390625,-74.3253021240234375,anonymous,EN,1,1,4,2,biden,n
2021-02-09 13:08:55,2021-02-09 13:10:01,0,72.228.90.64,100,65,1,2021-02-09 13:10:01,R_3QQLlZmwo0oORDP,,,,,43.074493408203125,-76.14659881591796875,anonymous,EN,1,1,2,1,trump,y
2021-02-09 13:10:16,2021-02-09 13:11:04,0,50.201.232.194,100,47,1,2021-02-09 13:11:05,R_2q46LWRiLauNEWu,,,,,42.171905517578125,-72.47209930419921875,anonymous,EN,1,1,6,1,biden,y
2021-02-09 13:10:39,2021-02-09 13:11:33,0,50.252.207.69,100,53,1,2021-02-09 13:11:34,R_s7sCdqv6IREmfVT,,,,,42.3545074462890625,-71.07039642333984375,anonymous,EN,1,1,5,2,neutral,y
2021-02-09 13:12:39,2021-02-09 13:13:18,0,172.91.106.159,100,39,1,2021-02-09 13:13:19,R_cCiyTeqGeXhw4pz,,,,,34.0308074951171875,-118.47299957275390625,anonymous,EN,1,1,5,1,biden,y
2021-02-09 13:15:05,2021-02-09 13:16:16,0,96.242.57.88,100,70,1,2021-02-09 13:16:16,R_3JfTuKL6WhNSraz,,,,,40.6128997802734375,-74.4160003662109375,anonymous,EN,1,1,5,2,biden,n
2021-02-09 13:18:44,2021-02-09 13:19:49,0,174.192.7.119,100,65,1,2021-02-09 13:19:50,R_XhN9cS0EznjtdJL,,,,,41.5381927490234375,-72.8007965087890625,anonymous,EN,1,1,3,1,trump,n
2021-02-09 13:21:09,2021-02-09 13:21:45,0,138.207.159.29,100,35,1,2021-02-09 13:21:45,R_2P6H3IEkiig52jq,,,,,25.78729248046875,-80.156402587890625,anonymous,EN,1,1,5,2,neutral,y
2021-02-09 13:23:52,2021-02-09 13:24:38,0,99.6.136.88,100,46,1,2021-02-09 13:24:38,R_6G1IJHrQquUWQ4V,,,,,32.6085052490234375,-96.86550140380859375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 13:24:12,2021-02-09 13:24:57,0,66.117.53.5,100,45,1,2021-02-09 13:24:57,R_1rD13DJY4KTyAAC,,,,,38.906402587890625,-77.12779998779296875,anonymous,EN,1,1,2,1,trump,y
2021-02-09 13:24:20,2021-02-09 13:25:31,0,96.255.60.69,100,71,1,2021-02-09 13:25:31,R_2SrI01p68pOU4PW,,,,,38.718994140625,-77.10669708251953125,anonymous,EN,1,1,4,2,trump,y
2021-02-09 13:25:09,2021-02-09 13:26:02,0,47.144.177.42,100,53,1,2021-02-09 13:26:03,R_2P53XvQ6h5NW2SG,,,,,33.8697052001953125,-118.36930084228515625,anonymous,EN,1,1,5,1,trump,n
2021-02-09 13:25:58,2021-02-09 13:26:27,0,100.1.205.147,100,29,1,2021-02-09 13:26:28,R_p3HLbYTrw5ZnQDT,,,,,40.8125,-74.21340179443359375,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 13:28:03,2021-02-09 13:28:42,0,174.193.155.129,100,39,1,2021-02-09 13:28:43,R_3fTB3eqtbokdvIs,,,,,34.074005126953125,-118.26110076904296875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 13:26:49,2021-02-09 13:29:17,0,50.45.176.50,100,147,1,2021-02-09 13:29:17,R_2t9Wm0kR4KEHrLC,,,,,45.5496063232421875,-122.8292999267578125,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 13:28:21,2021-02-09 13:29:27,0,45.16.176.227,100,65,1,2021-02-09 13:29:27,R_22XHJpZF3gQb6FX,,,,,42.062896728515625,-87.98130035400390625,anonymous,EN,1,1,6,2,neutral,y
2021-02-09 13:33:37,2021-02-09 13:34:17,0,66.108.238.101,100,39,1,2021-02-09 13:34:17,R_AdN7vES9WKVrUQ1,,,,,40.781005859375,-73.950103759765625,anonymous,EN,1,1,2,2,trump,y
2021-02-09 13:33:56,2021-02-09 13:34:43,0,71.175.53.146,100,47,1,2021-02-09 13:34:43,R_3HTQMi8bU0egDDM,,,,,40.18499755859375,-75.00409698486328125,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 13:33:53,2021-02-09 13:35:32,0,73.149.69.245,100,99,1,2021-02-09 13:35:33,R_22GmnjgQQY4lAtd,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 13:34:24,2021-02-09 13:35:34,0,73.173.251.29,100,70,1,2021-02-09 13:35:34,R_30k5TB70duAGNNB,,,,,39.3054962158203125,-76.4517974853515625,anonymous,EN,1,1,6,2,biden,n
2021-02-09 13:36:38,2021-02-09 13:37:27,0,71.235.62.30,100,48,1,2021-02-09 13:37:27,R_2PzIO1G1J8dZNvE,,,,,41.3571014404296875,-72.93340301513671875,anonymous,EN,1,1,6,1,biden,y
2021-02-09 13:37:03,2021-02-09 13:37:59,0,71.192.27.84,100,56,1,2021-02-09 13:37:59,R_1n2CJyxmgH9hQT2,,,,,42.3180999755859375,-72.6920013427734375,anonymous,EN,1,1,7,1,biden,y
2021-02-09 13:37:06,2021-02-09 13:38:22,0,24.229.239.27,100,76,1,2021-02-09 13:38:23,R_9mNjoP0hQYQJFwR,,,,,40.65679931640625,-75.39119720458984375,anonymous,EN,1,1,3,2,trump,n
2021-02-09 13:38:26,2021-02-09 13:39:08,0,47.14.184.193,100,41,1,2021-02-09 13:39:08,R_20Zriuw11A6rOjd,,,,,42.3090972900390625,-71.80010223388671875,anonymous,EN,1,1,4,1,trump,y
2021-02-09 13:38:31,2021-02-09 13:39:24,0,192.67.166.20,100,52,1,2021-02-09 13:39:24,R_T8iITl1y36JMt2N,,,,,43.661407470703125,-72.0308990478515625,anonymous,EN,1,1,3,1,neutral,n
2021-02-09 13:40:04,2021-02-09 13:41:28,0,99.139.227.222,100,83,1,2021-02-09 13:41:28,R_3JxyABQ365TeicH,,,,,43.047698974609375,-88.003997802734375,anonymous,EN,1,1,4,1,biden,n
2021-02-09 13:39:43,2021-02-09 13:41:44,0,68.173.112.8,100,120,1,2021-02-09 13:41:44,R_3lsq1CEtJvM460S,,,,,40.6739959716796875,-73.97010040283203125,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 13:42:19,2021-02-09 13:42:59,0,173.66.184.16,100,40,1,2021-02-09 13:43:00,R_V3ZihcbjSdX0mgF,,,,,38.9779052734375,-77.080596923828125,anonymous,EN,1,1,1,1,neutral,n
2021-02-09 13:41:37,2021-02-09 13:43:13,0,173.66.184.16,100,95,1,2021-02-09 13:43:13,R_3psc64AbC0h33K7,,,,,38.9779052734375,-77.080596923828125,anonymous,EN,1,1,1,1,trump,y
2021-02-09 13:42:38,2021-02-09 13:43:24,0,107.77.224.6,100,46,1,2021-02-09 13:43:25,R_QiUnleYsfO0UR7H,,,,,40.75469970703125,-73.96140289306640625,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 13:42:21,2021-02-09 13:43:50,0,204.209.50.127,100,88,1,2021-02-09 13:43:50,R_eaNXZ8U0F0sBNEB,,,,,44.9398956298828125,-93.25479888916015625,anonymous,EN,1,1,6,1,biden,n
2021-02-09 13:44:11,2021-02-09 13:44:54,0,216.15.49.235,100,42,1,2021-02-09 13:44:55,R_pxyc7vp1HQqbm0h,,,,,38.917205810546875,-77.07089996337890625,anonymous,EN,1,1,3,1,trump,n
2021-02-09 13:46:09,2021-02-09 13:47:29,0,174.89.15.106,100,79,1,2021-02-09 13:47:29,R_2teSUIImEgG2cK0,,,,,46.5198974609375,-80.93849945068359375,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 13:49:16,2021-02-09 13:50:24,0,107.77.223.141,100,68,1,2021-02-09 13:50:24,R_3OoW5vwKS1VufCG,,,,,40.7960968017578125,-73.95130157470703125,anonymous,EN,1,1,5,2,trump,y
2021-02-09 13:50:05,2021-02-09 13:50:52,0,69.114.109.45,100,46,1,2021-02-09 13:50:53,R_3qQjEFBGQXXbSHL,,,,,41.233795166015625,-73.07469940185546875,anonymous,EN,1,1,4,2,trump,n
2021-02-09 13:52:10,2021-02-09 13:53:23,0,104.35.179.188,100,72,1,2021-02-09 13:53:23,R_3OQpE0OjYrfWImJ,,,,,34.1483001708984375,-118.0016021728515625,anonymous,EN,1,1,4,1,biden,y
2021-02-09 13:54:30,2021-02-09 13:55:24,0,73.126.12.75,100,54,1,2021-02-09 13:55:24,R_2B99NgrZwELUi8t,,,,,44.453704833984375,-73.17729949951171875,anonymous,EN,1,1,7,1,biden,n
2021-02-09 13:54:56,2021-02-09 13:56:03,0,49.180.151.187,100,66,1,2021-02-09 13:56:03,R_2rjXo4gmvx1ZXaf,,,,,-33.859100341796875,151.2001953125,anonymous,EN,1,1,7,1,biden,y
2021-02-09 13:55:31,2021-02-09 13:57:25,0,159.117.166.149,100,114,1,2021-02-09 13:57:26,R_1ODIhAmmOow0b7b,,,,,33.7386932373046875,-78.97519683837890625,anonymous,EN,1,1,6,2,trump,y
2021-02-09 13:58:27,2021-02-09 13:59:20,0,71.192.24.197,100,52,1,2021-02-09 13:59:20,R_1Ic4wFFEOtF6KNv,,,,,42.3180999755859375,-72.6920013427734375,anonymous,EN,1,1,3,1,neutral,y
2021-02-09 13:58:50,2021-02-09 13:59:31,0,74.69.2.42,100,41,1,2021-02-09 13:59:32,R_3JtrAL5VcHY1YRB,,,,,42.84820556640625,-73.7863006591796875,anonymous,EN,1,1,7,2,biden,n
2021-02-09 14:01:54,2021-02-09 14:02:25,0,73.241.34.143,100,30,1,2021-02-09 14:02:25,R_vCuM6TSZS3GHttf,,,,,38.0995941162109375,-122.5872955322265625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 14:02:10,2021-02-09 14:03:18,0,108.7.207.67,100,67,1,2021-02-09 14:03:18,R_3RkAojS6OXEZDQh,,,,,42.280303955078125,-71.25,anonymous,EN,1,1,6,1,trump,y
2021-02-09 14:03:11,2021-02-09 14:04:01,0,166.216.158.141,100,49,1,2021-02-09 14:04:01,R_2R23n259g2aAd4h,,,,,37.6403045654296875,-122.0666961669921875,anonymous,EN,1,1,2,1,trump,n
2021-02-09 14:05:01,2021-02-09 14:06:35,0,173.49.39.2,100,94,1,2021-02-09 14:06:35,R_2CjILMoTry1qfQY,,,,,39.7666015625,-75.50930023193359375,anonymous,EN,1,1,7,2,biden,n
2021-02-09 14:07:34,2021-02-09 14:08:18,0,65.132.102.120,100,44,1,2021-02-09 14:08:19,R_2rVAWBGo3zv5hTL,,,,,42.48980712890625,-72.189300537109375,anonymous,EN,1,1,6,2,biden,y
2021-02-09 14:07:39,2021-02-09 14:09:12,0,64.98.114.39,100,93,1,2021-02-09 14:09:12,R_3D0UcYqi9WeEmfh,,,,,35.717803955078125,-78.84279632568359375,anonymous,EN,1,1,4,2,biden,y
2021-02-09 14:11:38,2021-02-09 14:12:44,0,67.243.59.255,100,65,1,2021-02-09 14:12:44,R_10wpWOsg536OOU6,,,,,41.3582000732421875,-73.97460174560546875,anonymous,EN,1,1,7,2,neutral,y
2021-02-09 14:11:43,2021-02-09 14:12:51,0,71.192.96.54,100,67,1,2021-02-09 14:12:51,R_1OkuKLsTGgaru4V,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 14:13:51,2021-02-09 14:14:30,0,73.158.169.184,100,39,1,2021-02-09 14:14:30,R_3Db1TJI0lIl6Ns5,,,,,37.768798828125,-122.26200103759765625,anonymous,EN,1,1,1,1,trump,n
2021-02-09 10:31:03,2021-02-09 14:16:20,0,77.6.54.225,100,13517,1,2021-02-09 14:16:21,R_RyjQm4Kuz6gWhNv,,,,,53.5843963623046875,10.0019989013671875,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 14:16:26,2021-02-09 14:16:51,0,77.6.54.225,100,25,1,2021-02-09 14:16:51,R_3Ea7iLG4gStPjUB,,,,,53.5843963623046875,10.0019989013671875,anonymous,EN,1,1,4,1,trump,y
2021-02-09 14:17:21,2021-02-09 14:17:41,0,77.6.54.225,100,20,1,2021-02-09 14:17:42,R_3kcXDr6jUTA2zOy,,,,,53.5843963623046875,10.0019989013671875,anonymous,EN,1,1,5,1,neutral,n
2021-02-09 14:19:36,2021-02-09 14:20:03,0,67.168.99.33,100,26,1,2021-02-09 14:20:04,R_3szzmWTQBUxnLYh,,,,,47.0110931396484375,-122.875,anonymous,EN,1,1,2,1,trump,y
2021-02-09 14:19:00,2021-02-09 14:20:27,0,108.196.200.92,100,87,1,2021-02-09 14:20:27,R_3qZLf5Vb2N837Hm,,,,,37.3511962890625,-121.8845977783203125,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 14:18:34,2021-02-09 14:20:35,0,72.187.138.248,100,121,1,2021-02-09 14:20:36,R_2PiJishvHdT2VDj,,,,,27.91619873046875,-82.72989654541015625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 14:18:23,2021-02-09 14:22:10,0,172.58.222.181,100,227,1,2021-02-09 14:22:11,R_1i3bAGu2pbv9gL5,,,,,42.3253021240234375,-71.09510040283203125,anonymous,EN,1,1,3,1,neutral,n
2021-02-09 14:21:19,2021-02-09 14:22:50,0,71.115.227.16,100,91,1,2021-02-09 14:22:50,R_cHoNdhbQIXE1RLz,,,,,43.0388946533203125,-76.0988006591796875,anonymous,EN,1,1,,1,biden,y
2021-02-09 14:26:46,2021-02-09 14:27:16,0,173.68.77.50,100,29,1,2021-02-09 14:27:16,R_stbss8CTzT173ln,,,,,40.694000244140625,-73.9900970458984375,anonymous,EN,1,1,3,1,trump,n
2021-02-09 14:27:28,2021-02-09 14:27:55,0,74.71.143.42,100,26,1,2021-02-09 14:27:55,R_3KVist1Hf8bbj6F,,,,,40.664306640625,-73.9763031005859375,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 14:27:28,2021-02-09 14:28:43,0,73.253.171.107,100,75,1,2021-02-09 14:28:43,R_3lVMpYftFeKelTp,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,6,2,neutral,y
2021-02-09 14:26:47,2021-02-09 14:29:03,0,73.71.69.54,100,136,1,2021-02-09 14:29:03,R_2EuU9udQoV65dmI,,,,,37.8827972412109375,-122.17169952392578125,anonymous,EN,1,1,4,2,trump,y
2021-02-09 14:28:29,2021-02-09 14:30:16,0,174.197.220.172,100,107,1,2021-02-09 14:30:17,R_TaTPXN5J1E8hlTj,,,,,43.005401611328125,-75.05280303955078125,anonymous,EN,1,1,5,2,biden,n
2021-02-09 14:31:23,2021-02-09 14:32:07,0,65.131.22.125,100,44,1,2021-02-09 14:32:08,R_3sns5PUGojiu5BY,,,,,41.6071929931640625,-109.227996826171875,anonymous,EN,1,1,2,1,trump,n
2021-02-09 14:31:25,2021-02-09 14:32:58,0,73.63.174.49,100,92,1,2021-02-09 14:32:58,R_1dKooxzBTTqT18s,,,,,37.7505950927734375,-122.41210174560546875,anonymous,EN,1,1,4,1,trump,n
2021-02-09 14:32:07,2021-02-09 14:33:20,0,66.30.8.193,100,73,1,2021-02-09 14:33:20,R_V1HF3mcyGVLLSMx,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,1,1,3,1,trump,y
2021-02-09 14:33:56,2021-02-09 14:34:27,0,66.30.8.193,100,30,1,2021-02-09 14:34:27,R_6Se8FuCO8ogr4pH,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,1,1,5,1,biden,y
2021-02-09 14:35:31,2021-02-09 14:36:15,0,69.127.171.185,100,44,1,2021-02-09 14:36:15,R_3kzldE1q6ybvySU,,,,,40.5511016845703125,-74.460601806640625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 14:39:21,2021-02-09 14:40:37,0,96.68.112.50,100,76,1,2021-02-09 14:40:38,R_3g7w3XnXw3CMz2D,,,,,29.22430419921875,-94.9636993408203125,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 14:42:23,2021-02-09 14:43:05,0,66.44.35.191,100,41,1,2021-02-09 14:43:05,R_2E514Jchla2VfM7,,,,,38.9391937255859375,-77.05840301513671875,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 14:45:13,2021-02-09 14:46:07,0,73.59.99.83,100,53,1,2021-02-09 14:46:07,R_3iJqhTj9DiAGfNk,,,,,47.64630126953125,-122.5330963134765625,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 14:46:04,2021-02-09 14:46:55,0,174.198.2.218,100,50,1,2021-02-09 14:46:55,R_u1zZwe8G3rQy1wt,,,,,40.036407470703125,-75.22190093994140625,anonymous,EN,1,1,7,1,biden,n
2021-02-09 14:50:29,2021-02-09 14:51:11,0,96.33.170.190,100,41,1,2021-02-09 14:51:12,R_DzMfw40qBi3lHC9,,,,,42.27349853515625,-72.4069976806640625,anonymous,EN,1,1,3,1,neutral,n
2021-02-09 14:49:51,2021-02-09 14:51:51,0,108.20.145.203,100,120,1,2021-02-09 14:51:52,R_2CwFJ1zbMjco6gv,,,,,42.365997314453125,-71.2270965576171875,anonymous,EN,1,1,5,1,trump,n
2021-02-09 14:51:40,2021-02-09 14:52:43,0,67.255.99.43,100,63,1,2021-02-09 14:52:43,R_1mf4gdOIKNiXkp8,,,,,42.1215057373046875,-76.249603271484375,anonymous,EN,1,1,2,1,trump,y
2021-02-09 14:52:41,2021-02-09 14:54:25,0,174.21.70.244,100,104,1,2021-02-09 14:54:26,R_1DHVjmuMZ3PHQb5,,,,,47.690093994140625,-122.37469482421875,anonymous,EN,1,1,,,biden,n
2021-02-09 14:48:41,2021-02-09 14:54:58,0,73.14.127.189,100,377,1,2021-02-09 14:54:58,R_1Oxeu7zzzUU4osR,,,,,38.96710205078125,-104.71990203857421875,anonymous,EN,1,1,6,2,biden,y
2021-02-09 14:56:13,2021-02-09 14:57:06,0,150.31.163.145,100,53,1,2021-02-09 14:57:06,R_3k0uW91EfVNKGo3,,,,,34.717498779296875,135.5137939453125,anonymous,EN,1,1,5,1,trump,n
2021-02-09 14:56:13,2021-02-09 14:57:17,0,73.159.152.225,100,63,1,2021-02-09 14:57:17,R_cNhlXLeIAsaCVHP,,,,,42.266693115234375,-71.01920318603515625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 14:56:06,2021-02-09 14:57:24,0,118.149.85.148,100,77,1,2021-02-09 14:57:24,R_2B2wv2MB1hedrQa,,,,,-41.36749267578125,174.715301513671875,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 14:58:22,2021-02-09 14:58:51,0,74.66.72.216,100,29,1,2021-02-09 14:58:52,R_2AYdzDdyKdJhIDL,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,1,1,3,1,trump,n
2021-02-09 14:58:21,2021-02-09 14:58:54,0,71.50.35.214,100,32,1,2021-02-09 14:58:54,R_C2N8Aekfeh9ipOh,,,,,40.17779541015625,-77.2328033447265625,anonymous,EN,1,1,4,1,neutral,y
